pref_code,pref_name,muni_code,muni_name,party_name,votes,valid_votes_muni
10,群馬県,10449,みなかみ町,国民民主党,548,8347
10,群馬県,10449,みなかみ町,減税日本・ゆうこく連合,91,8347
10,群馬県,10464,玉村町,中道改革連合,2853,15544
10,群馬県,10464,玉村町,日本保守党,456,15544
10,群馬県,10464,玉村町,チームみらい,1058,15544
10,群馬県,10464,玉村町,自由民主党,5920,15544
10,群馬県,10464,玉村町,日本維新の会,697,15544
10,群馬県,10464,玉村町,れいわ新選組,489,15544
10,群馬県,10464,玉村町,社会民主党,196,15544
10,群馬県,10464,玉村町,日本共産党,558,15544
10,群馬県,10464,玉村町,参政党,1526,15544
10,群馬県,10464,玉村町,国民民主党,1579,15544
10,群馬県,10464,玉村町,減税日本・ゆうこく連合,212,15544
10,群馬県,10521,板倉町,中道改革連合,1281,6536
10,群馬県,10521,板倉町,日本保守党,136,6536
10,群馬県,10521,板倉町,チームみらい,384,6536
10,群馬県,10521,板倉町,自由民主党,2883,6536
10,群馬県,10521,板倉町,日本維新の会,268,6536
10,群馬県,10521,板倉町,れいわ新選組,199,6536
10,群馬県,10521,板倉町,社会民主党,86,6536
10,群馬県,10521,板倉町,日本共産党,206,6536
10,群馬県,10521,板倉町,参政党,496,6536
10,群馬県,10521,板倉町,国民民主党,530,6536
10,群馬県,10521,板倉町,減税日本・ゆうこく連合,67,6536
10,群馬県,10522,明和町,中道改革連合,1184,5447
10,群馬県,10522,明和町,日本保守党,108,5447
10,群馬県,10522,明和町,チームみらい,319,5447
10,群馬県,10522,明和町,自由民主党,2263,5447
10,群馬県,10522,明和町,日本維新の会,227,5447
10,群馬県,10522,明和町,れいわ新選組,161,5447
10,群馬県,10522,明和町,社会民主党,74,5447
10,群馬県,10522,明和町,日本共産党,189,5447
10,群馬県,10522,明和町,参政党,459,5447
10,群馬県,10522,明和町,国民民主党,408,5447
10,群馬県,10522,明和町,減税日本・ゆうこく連合,55,5447
10,群馬県,10523,千代田町,中道改革連合,1043,4925
10,群馬県,10523,千代田町,日本保守党,81,4925
10,群馬県,10523,千代田町,チームみらい,251,4925
10,群馬県,10523,千代田町,自由民主党,2148,4925
10,群馬県,10523,千代田町,日本維新の会,192,4925
10,群馬県,10523,千代田町,れいわ新選組,159,4925
10,群馬県,10523,千代田町,社会民主党,44,4925
10,群馬県,10523,千代田町,日本共産党,126,4925
10,群馬県,10523,千代田町,参政党,444,4925
10,群馬県,10523,千代田町,国民民主党,373,4925
10,群馬県,10523,千代田町,減税日本・ゆうこく連合,64,4925
10,群馬県,10524,大泉町,中道改革連合,3039,14422
10,群馬県,10524,大泉町,日本保守党,330,14422
10,群馬県,10524,大泉町,チームみらい,908,14422
10,群馬県,10524,大泉町,自由民主党,5499,14422
10,群馬県,10524,大泉町,日本維新の会,653,14422
10,群馬県,10524,大泉町,れいわ新選組,498,14422
10,群馬県,10524,大泉町,社会民主党,155,14422
10,群馬県,10524,大泉町,日本共産党,378,14422
10,群馬県,10524,大泉町,参政党,1426,14422
10,群馬県,10524,大泉町,国民民主党,1395,14422
10,群馬県,10524,大泉町,減税日本・ゆうこく連合,141,14422
10,群馬県,10525,邑楽町,中道改革連合,2694,11904
10,群馬県,10525,邑楽町,日本保守党,233,11904
10,群馬県,10525,邑楽町,チームみらい,621,11904
10,群馬県,10525,邑楽町,自由民主党,4730,11904
10,群馬県,10525,邑楽町,日本維新の会,487,11904
10,群馬県,10525,邑楽町,れいわ新選組,411,11904
10,群馬県,10525,邑楽町,社会民主党,135,11904
10,群馬県,10525,邑楽町,日本共産党,379,11904
10,群馬県,10525,邑楽町,参政党,1089,11904
10,群馬県,10525,邑楽町,国民民主党,997,11904
10,群馬県,10525,邑楽町,減税日本・ゆうこく連合,128,11904
11,埼玉県,11101,さいたま市西区,中道改革連合,9361,41119
11,埼玉県,11101,さいたま市西区,日本保守党,1077,41119
11,埼玉県,11101,さいたま市西区,チームみらい,3260,41119
11,埼玉県,11101,さいたま市西区,自由民主党,14265,41119
11,埼玉県,11101,さいたま市西区,日本維新の会,1774,41119
11,埼玉県,11101,さいたま市西区,れいわ新選組,1001,41119
11,埼玉県,11101,さいたま市西区,社会民主党,547,41119
11,埼玉県,11101,さいたま市西区,日本共産党,1867,41119
11,埼玉県,11101,さいたま市西区,参政党,3377,41119
11,埼玉県,11101,さいたま市西区,国民民主党,4102,41119
11,埼玉県,11101,さいたま市西区,減税日本・ゆうこく連合,488,41119
11,埼玉県,11102,さいたま市北区,中道改革連合,13982,70576
11,埼玉県,11102,さいたま市北区,日本保守党,2003,70576
11,埼玉県,11102,さいたま市北区,チームみらい,7335,70576
11,埼玉県,11102,さいたま市北区,自由民主党,24211,70576
11,埼玉県,11102,さいたま市北区,日本維新の会,3442,70576
11,埼玉県,11102,さいたま市北区,れいわ新選組,1713,70576
11,埼玉県,11102,さいたま市北区,社会民主党,879,70576
11,埼玉県,11102,さいたま市北区,日本共産党,2664,70576
11,埼玉県,11102,さいたま市北区,参政党,5450,70576
11,埼玉県,11102,さいたま市北区,国民民主党,8002,70576
11,埼玉県,11102,さいたま市北区,減税日本・ゆうこく連合,895,70576
11,埼玉県,11103,さいたま市大宮区,中道改革連合,11389,60180
11,埼玉県,11103,さいたま市大宮区,日本保守党,1724,60180
11,埼玉県,11103,さいたま市大宮区,チームみらい,7204,60180
11,埼玉県,11103,さいたま市大宮区,自由民主党,20782,60180
11,埼玉県,11103,さいたま市大宮区,日本維新の会,2964,60180
11,埼玉県,11103,さいたま市大宮区,れいわ新選組,1333,60180
11,埼玉県,11103,さいたま市大宮区,社会民主党,708,60180
11,埼玉県,11103,さいたま市大宮区,日本共産党,2297,60180
11,埼玉県,11103,さいたま市大宮区,参政党,4178,60180
11,埼玉県,11103,さいたま市大宮区,国民民主党,6843,60180
11,埼玉県,11103,さいたま市大宮区,減税日本・ゆうこく連合,758,60180
11,埼玉県,11104,さいたま市見沼区,中道改革連合,15487,71866
11,埼玉県,11104,さいたま市見沼区,日本保守党,2011,71866
11,埼玉県,11104,さいたま市見沼区,チームみらい,6465,71866
11,埼玉県,11104,さいたま市見沼区,自由民主党,24041,71866
11,埼玉県,11104,さいたま市見沼区,日本維新の会,3529,71866
11,埼玉県,11104,さいたま市見沼区,れいわ新選組,1966,71866
11,埼玉県,11104,さいたま市見沼区,社会民主党,958,71866
11,埼玉県,11104,さいたま市見沼区,日本共産党,3417,71866
11,埼玉県,11104,さいたま市見沼区,参政党,5612,71866
11,埼玉県,11104,さいたま市見沼区,国民民主党,7420,71866
11,埼玉県,11104,さいたま市見沼区,減税日本・ゆうこく連合,960,71866
11,埼玉県,11105,さいたま市中央区,中道改革連合,9558,51411
11,埼玉県,11105,さいたま市中央区,日本保守党,1411,51411
11,埼玉県,11105,さいたま市中央区,チームみらい,5816,51411
11,埼玉県,11105,さいたま市中央区,自由民主党,17865,51411
11,埼玉県,11105,さいたま市中央区,日本維新の会,2617,51411
11,埼玉県,11105,さいたま市中央区,れいわ新選組,1190,51411
11,埼玉県,11105,さいたま市中央区,社会民主党,670,51411
11,埼玉県,11105,さいたま市中央区,日本共産党,2117,51411
11,埼玉県,11105,さいたま市中央区,参政党,3562,51411
11,埼玉県,11105,さいたま市中央区,国民民主党,6034,51411
11,埼玉県,11105,さいたま市中央区,減税日本・ゆうこく連合,571,51411
11,埼玉県,11106,さいたま市桜区,中道改革連合,8045,40953
11,埼玉県,11106,さいたま市桜区,日本保守党,1203,40953
11,埼玉県,11106,さいたま市桜区,チームみらい,3898,40953
11,埼玉県,11106,さいたま市桜区,自由民主党,13096,40953
11,埼玉県,11106,さいたま市桜区,日本維新の会,2888,40953
11,埼玉県,11106,さいたま市桜区,れいわ新選組,1238,40953
11,埼玉県,11106,さいたま市桜区,社会民主党,516,40953
11,埼玉県,11106,さいたま市桜区,日本共産党,1996,40953
11,埼玉県,11106,さいたま市桜区,参政党,2970,40953
11,埼玉県,11106,さいたま市桜区,国民民主党,4597,40953
11,埼玉県,11106,さいたま市桜区,減税日本・ゆうこく連合,506,40953
11,埼玉県,11107,さいたま市浦和区,中道改革連合,15433,87692
11,埼玉県,11107,さいたま市浦和区,日本保守党,2432,87692
11,埼玉県,11107,さいたま市浦和区,チームみらい,11864,87692
11,埼玉県,11107,さいたま市浦和区,自由民主党,29515,87692
11,埼玉県,11107,さいたま市浦和区,日本維新の会,5044,87692
11,埼玉県,11107,さいたま市浦和区,れいわ新選組,1931,87692
11,埼玉県,11107,さいたま市浦和区,社会民主党,1164,87692
11,埼玉県,11107,さいたま市浦和区,日本共産党,3771,87692
11,埼玉県,11107,さいたま市浦和区,参政党,5353,87692
11,埼玉県,11107,さいたま市浦和区,国民民主党,10163,87692
11,埼玉県,11107,さいたま市浦和区,減税日本・ゆうこく連合,1022,87692
11,埼玉県,11108,さいたま市南区,中道改革連合,14367,89623
11,埼玉県,11108,さいたま市南区,日本保守党,2837,89623
11,埼玉県,11108,さいたま市南区,チームみらい,11251,89623
11,埼玉県,11108,さいたま市南区,自由民主党,28915,89623
11,埼玉県,11108,さいたま市南区,日本維新の会,7061,89623
11,埼玉県,11108,さいたま市南区,れいわ新選組,2145,89623
11,埼玉県,11108,さいたま市南区,社会民主党,1024,89623
11,埼玉県,11108,さいたま市南区,日本共産党,4089,89623
11,埼玉県,11108,さいたま市南区,参政党,6186,89623
11,埼玉県,11108,さいたま市南区,国民民主党,10748,89623
11,埼玉県,11108,さいたま市南区,減税日本・ゆうこく連合,1000,89623
11,埼玉県,11109,さいたま市緑区,中道改革連合,10897,60223
11,埼玉県,11109,さいたま市緑区,日本保守党,1758,60223
11,埼玉県,11109,さいたま市緑区,チームみらい,6186,60223
11,埼玉県,11109,さいたま市緑区,自由民主党,20400,60223
11,埼玉県,11109,さいたま市緑区,日本維新の会,3280,60223
11,埼玉県,11109,さいたま市緑区,れいわ新選組,1654,60223
11,埼玉県,11109,さいたま市緑区,社会民主党,713,60223
11,埼玉県,11109,さいたま市緑区,日本共産党,3098,60223
11,埼玉県,11109,さいたま市緑区,参政党,4821,60223
11,埼玉県,11109,さいたま市緑区,国民民主党,6704,60223
11,埼玉県,11109,さいたま市緑区,減税日本・ゆうこく連合,712,60223
11,埼玉県,11110,さいたま市岩槻区,中道改革連合,10051,45310
11,埼玉県,11110,さいたま市岩槻区,日本保守党,1186,45310
11,埼玉県,11110,さいたま市岩槻区,チームみらい,3258,45310
11,埼玉県,11110,さいたま市岩槻区,自由民主党,15906,45310
11,埼玉県,11110,さいたま市岩槻区,日本維新の会,2243,45310
11,埼玉県,11110,さいたま市岩槻区,れいわ新選組,1264,45310
11,埼玉県,11110,さいたま市岩槻区,社会民主党,984,45310
11,埼玉県,11110,さいたま市岩槻区,日本共産党,1934,45310
11,埼玉県,11110,さいたま市岩槻区,参政党,3703,45310
11,埼玉県,11110,さいたま市岩槻区,国民民主党,4255,45310
11,埼玉県,11110,さいたま市岩槻区,減税日本・ゆうこく連合,526,45310
11,埼玉県,11201,川越市,中道改革連合,31551,149031
11,埼玉県,11201,川越市,日本保守党,3885,149031
11,埼玉県,11201,川越市,チームみらい,12508,149031
11,埼玉県,11201,川越市,自由民主党,49466,149031
11,埼玉県,11201,川越市,日本維新の会,8353,149031
11,埼玉県,11201,川越市,れいわ新選組,4502,149031
11,埼玉県,11201,川越市,社会民主党,2229,149031
11,埼玉県,11201,川越市,日本共産党,7523,149031
11,埼玉県,11201,川越市,参政党,11578,149031
11,埼玉県,11201,川越市,国民民主党,15490,149031
11,埼玉県,11201,川越市,減税日本・ゆうこく連合,1946,149031
11,埼玉県,11202,熊谷市,中道改革連合,20249,83214
11,埼玉県,11202,熊谷市,日本保守党,1992,83214
11,埼玉県,11202,熊谷市,チームみらい,5731,83214
11,埼玉県,11202,熊谷市,自由民主党,30405,83214
11,埼玉県,11202,熊谷市,日本維新の会,3622,83214
11,埼玉県,11202,熊谷市,れいわ新選組,2349,83214
11,埼玉県,11202,熊谷市,社会民主党,1084,83214
11,埼玉県,11202,熊谷市,日本共産党,3300,83214
11,埼玉県,11202,熊谷市,参政党,5707,83214
11,埼玉県,11202,熊谷市,国民民主党,7723,83214
11,埼玉県,11202,熊谷市,減税日本・ゆうこく連合,1052,83214
11,埼玉県,11203,川口市,中道改革連合,39609,234097
11,埼玉県,11203,川口市,日本保守党,8567,234097
11,埼玉県,11203,川口市,チームみらい,22288,234097
11,埼玉県,11203,川口市,自由民主党,72077,234097
11,埼玉県,11203,川口市,日本維新の会,18144,234097
11,埼玉県,11203,川口市,れいわ新選組,6512,234097
11,埼玉県,11203,川口市,社会民主党,2462,234097
11,埼玉県,11203,川口市,日本共産党,10883,234097
11,埼玉県,11203,川口市,参政党,24718,234097
11,埼玉県,11203,川口市,国民民主党,25968,234097
11,埼玉県,11203,川口市,減税日本・ゆうこく連合,2869,234097
11,埼玉県,11206,行田市,中道改革連合,8138,33645
11,埼玉県,11206,行田市,日本保守党,804,33645
11,埼玉県,11206,行田市,チームみらい,2082,33645
11,埼玉県,11206,行田市,自由民主党,12492,33645
11,埼玉県,11206,行田市,日本維新の会,1548,33645
11,埼玉県,11206,行田市,れいわ新選組,1047,33645
11,埼玉県,11206,行田市,社会民主党,413,33645
11,埼玉県,11206,行田市,日本共産党,1298,33645
11,埼玉県,11206,行田市,参政党,2454,33645
11,埼玉県,11206,行田市,国民民主党,2974,33645
11,埼玉県,11206,行田市,減税日本・ゆうこく連合,395,33645
11,埼玉県,11207,秩父市,中道改革連合,5229,26139
11,埼玉県,11207,秩父市,日本保守党,510,26139
11,埼玉県,11207,秩父市,チームみらい,1504,26139
11,埼玉県,11207,秩父市,自由民主党,10505,26139
11,埼玉県,11207,秩父市,日本維新の会,1089,26139
11,埼玉県,11207,秩父市,れいわ新選組,850,26139
11,埼玉県,11207,秩父市,社会民主党,415,26139
11,埼玉県,11207,秩父市,日本共産党,1319,26139
11,埼玉県,11207,秩父市,参政党,1939,26139
11,埼玉県,11207,秩父市,国民民主党,2411,26139
11,埼玉県,11207,秩父市,減税日本・ゆうこく連合,368,26139
11,埼玉県,11208,所沢市,中道改革連合,32297,162410
11,埼玉県,11208,所沢市,日本保守党,4478,162410
11,埼玉県,11208,所沢市,チームみらい,16151,162410
11,埼玉県,11208,所沢市,自由民主党,53953,162410
11,埼玉県,11208,所沢市,日本維新の会,8617,162410
11,埼玉県,11208,所沢市,れいわ新選組,4983,162410
11,埼玉県,11208,所沢市,社会民主党,2456,162410
11,埼玉県,11208,所沢市,日本共産党,9651,162410
11,埼玉県,11208,所沢市,参政党,11011,162410
11,埼玉県,11208,所沢市,国民民主党,16798,162410
11,埼玉県,11208,所沢市,減税日本・ゆうこく連合,2015,162410
11,埼玉県,11209,飯能市,中道改革連合,7882,36278
11,埼玉県,11209,飯能市,日本保守党,812,36278
11,埼玉県,11209,飯能市,チームみらい,2700,36278
11,埼玉県,11209,飯能市,自由民主党,12176,36278
11,埼玉県,11209,飯能市,日本維新の会,1764,36278
11,埼玉県,11209,飯能市,れいわ新選組,1122,36278
11,埼玉県,11209,飯能市,社会民主党,494,36278
11,埼玉県,11209,飯能市,日本共産党,2493,36278
11,埼玉県,11209,飯能市,参政党,3087,36278
11,埼玉県,11209,飯能市,国民民主党,3249,36278
11,埼玉県,11209,飯能市,減税日本・ゆうこく連合,499,36278
11,埼玉県,11210,加須市,中道改革連合,9865,47393
11,埼玉県,11210,加須市,日本保守党,1042,47393
11,埼玉県,11210,加須市,チームみらい,2725,47393
11,埼玉県,11210,加須市,自由民主党,19661,47393
11,埼玉県,11210,加須市,日本維新の会,2059,47393
11,埼玉県,11210,加須市,れいわ新選組,1460,47393
11,埼玉県,11210,加須市,社会民主党,656,47393
11,埼玉県,11210,加須市,日本共産党,1741,47393
11,埼玉県,11210,加須市,参政党,3507,47393
11,埼玉県,11210,加須市,国民民主党,4129,47393
11,埼玉県,11210,加須市,減税日本・ゆうこく連合,548,47393
11,埼玉県,11211,本庄市,中道改革連合,5951,30297
11,埼玉県,11211,本庄市,日本保守党,788,30297
11,埼玉県,11211,本庄市,チームみらい,2160,30297
11,埼玉県,11211,本庄市,自由民主党,10773,30297
11,埼玉県,11211,本庄市,日本維新の会,1521,30297
11,埼玉県,11211,本庄市,れいわ新選組,871,30297
11,埼玉県,11211,本庄市,社会民主党,485,30297
11,埼玉県,11211,本庄市,日本共産党,1342,30297
11,埼玉県,11211,本庄市,参政党,2732,30297
11,埼玉県,11211,本庄市,国民民主党,3208,30297
11,埼玉県,11211,本庄市,減税日本・ゆうこく連合,466,30297
11,埼玉県,11212,東松山市,中道改革連合,9727,41133
11,埼玉県,11212,東松山市,日本保守党,848,41133
11,埼玉県,11212,東松山市,チームみらい,2758,41133
11,埼玉県,11212,東松山市,自由民主党,14606,41133
11,埼玉県,11212,東松山市,日本維新の会,1947,41133
11,埼玉県,11212,東松山市,れいわ新選組,1244,41133
11,埼玉県,11212,東松山市,社会民主党,616,41133
11,埼玉県,11212,東松山市,日本共産党,1979,41133
11,埼玉県,11212,東松山市,参政党,2980,41133
11,埼玉県,11212,東松山市,国民民主党,3877,41133
11,埼玉県,11212,東松山市,減税日本・ゆうこく連合,551,41133
11,埼玉県,11214,春日部市,中道改革連合,22400,94445
11,埼玉県,11214,春日部市,日本保守党,2441,94445
11,埼玉県,11214,春日部市,チームみらい,6899,94445
11,埼玉県,11214,春日部市,自由民主党,31911,94445
11,埼玉県,11214,春日部市,日本維新の会,4782,94445
11,埼玉県,11214,春日部市,れいわ新選組,2917,94445
11,埼玉県,11214,春日部市,社会民主党,1249,94445
11,埼玉県,11214,春日部市,日本共産党,4898,94445
11,埼玉県,11214,春日部市,参政党,6910,94445
11,埼玉県,11214,春日部市,国民民主党,8906,94445
11,埼玉県,11214,春日部市,減税日本・ゆうこく連合,1132,94445
11,埼玉県,11215,狭山市,中道改革連合,15402,67057
11,埼玉県,11215,狭山市,日本保守党,1650,67057
11,埼玉県,11215,狭山市,チームみらい,5019,67057
11,埼玉県,11215,狭山市,自由民主党,23244,67057
11,埼玉県,11215,狭山市,日本維新の会,3339,67057
11,埼玉県,11215,狭山市,れいわ新選組,2072,67057
11,埼玉県,11215,狭山市,社会民主党,859,67057
11,埼玉県,11215,狭山市,日本共産党,3429,67057
11,埼玉県,11215,狭山市,参政党,4744,67057
11,埼玉県,11215,狭山市,国民民主党,6496,67057
11,埼玉県,11215,狭山市,減税日本・ゆうこく連合,803,67057
11,埼玉県,11216,羽生市,中道改革連合,5012,22424
11,埼玉県,11216,羽生市,日本保守党,538,22424
11,埼玉県,11216,羽生市,チームみらい,1349,22424
11,埼玉県,11216,羽生市,自由民主党,9003,22424
11,埼玉県,11216,羽生市,日本維新の会,956,22424
11,埼玉県,11216,羽生市,れいわ新選組,631,22424
11,埼玉県,11216,羽生市,社会民主党,306,22424
11,埼玉県,11216,羽生市,日本共産党,726,22424
11,埼玉県,11216,羽生市,参政党,1579,22424
11,埼玉県,11216,羽生市,国民民主党,2065,22424
11,埼玉県,11216,羽生市,減税日本・ゆうこく連合,259,22424
11,埼玉県,11217,鴻巣市,中道改革連合,12619,54796
11,埼玉県,11217,鴻巣市,日本保守党,1315,54796
11,埼玉県,11217,鴻巣市,チームみらい,4042,54796
11,埼玉県,11217,鴻巣市,自由民主党,19214,54796
11,埼玉県,11217,鴻巣市,日本維新の会,2898,54796
11,埼玉県,11217,鴻巣市,れいわ新選組,1475,54796
11,埼玉県,11217,鴻巣市,社会民主党,830,54796
11,埼玉県,11217,鴻巣市,日本共産党,2569,54796
11,埼玉県,11217,鴻巣市,参政党,4074,54796
11,埼玉県,11217,鴻巣市,国民民主党,5164,54796
11,埼玉県,11217,鴻巣市,減税日本・ゆうこく連合,596,54796
11,埼玉県,11218,深谷市,中道改革連合,10762,56946
11,埼玉県,11218,深谷市,日本保守党,1381,56946
11,埼玉県,11218,深谷市,チームみらい,3914,56946
11,埼玉県,11218,深谷市,自由民主党,20646,56946
11,埼玉県,11218,深谷市,日本維新の会,2606,56946
11,埼玉県,11218,深谷市,れいわ新選組,1850,56946
11,埼玉県,11218,深谷市,社会民主党,842,56946
11,埼玉県,11218,深谷市,日本共産党,2905,56946
11,埼玉県,11218,深谷市,参政党,4780,56946
11,埼玉県,11218,深谷市,国民民主党,6482,56946
11,埼玉県,11218,深谷市,減税日本・ゆうこく連合,778,56946
11,埼玉県,11219,上尾市,中道改革連合,21268,101748
11,埼玉県,11219,上尾市,日本保守党,2612,101748
11,埼玉県,11219,上尾市,チームみらい,8775,101748
11,埼玉県,11219,上尾市,自由民主党,33867,101748
11,埼玉県,11219,上尾市,日本維新の会,5821,101748
11,埼玉県,11219,上尾市,れいわ新選組,2725,101748
11,埼玉県,11219,上尾市,社会民主党,1387,101748
11,埼玉県,11219,上尾市,日本共産党,6116,101748
11,埼玉県,11219,上尾市,参政党,7703,101748
11,埼玉県,11219,上尾市,国民民主党,10311,101748
11,埼玉県,11219,上尾市,減税日本・ゆうこく連合,1163,101748
11,埼玉県,11221,草加市,中道改革連合,18777,104688
11,埼玉県,11221,草加市,日本保守党,3112,104688
11,埼玉県,11221,草加市,チームみらい,9564,104688
11,埼玉県,11221,草加市,自由民主党,34596,104688
11,埼玉県,11221,草加市,日本維新の会,5391,104688
11,埼玉県,11221,草加市,れいわ新選組,2967,104688
11,埼玉県,11221,草加市,社会民主党,1051,104688
11,埼玉県,11221,草加市,日本共産党,4787,104688
11,埼玉県,11221,草加市,参政党,8844,104688
11,埼玉県,11221,草加市,国民民主党,14289,104688
11,埼玉県,11221,草加市,減税日本・ゆうこく連合,1310,104688
11,埼玉県,11222,越谷市,中道改革連合,29412,141941
11,埼玉県,11222,越谷市,日本保守党,3921,141941
11,埼玉県,11222,越谷市,チームみらい,11989,141941
11,埼玉県,11222,越谷市,自由民主党,49334,141941
11,埼玉県,11222,越谷市,日本維新の会,7799,141941
11,埼玉県,11222,越谷市,れいわ新選組,4032,141941
11,埼玉県,11222,越谷市,社会民主党,1767,141941
11,埼玉県,11222,越谷市,日本共産党,5725,141941
11,埼玉県,11222,越谷市,参政党,11829,141941
11,埼玉県,11222,越谷市,国民民主党,14441,141941
11,埼玉県,11222,越谷市,減税日本・ゆうこく連合,1692,141941
11,埼玉県,11223,蕨市,中道改革連合,5360,32521
11,埼玉県,11223,蕨市,日本保守党,1229,32521
11,埼玉県,11223,蕨市,チームみらい,3286,32521
11,埼玉県,11223,蕨市,自由民主党,10368,32521
11,埼玉県,11223,蕨市,日本維新の会,2401,32521
11,埼玉県,11223,蕨市,れいわ新選組,895,32521
11,埼玉県,11223,蕨市,社会民主党,389,32521
11,埼玉県,11223,蕨市,日本共産党,1939,32521
11,埼玉県,11223,蕨市,参政党,2753,32521
11,埼玉県,11223,蕨市,国民民主党,3539,32521
11,埼玉県,11223,蕨市,減税日本・ゆうこく連合,362,32521
11,埼玉県,11224,戸田市,中道改革連合,9022,60015
11,埼玉県,11224,戸田市,日本保守党,2153,60015
11,埼玉県,11224,戸田市,チームみらい,6633,60015
11,埼玉県,11224,戸田市,自由民主党,19903,60015
11,埼玉県,11224,戸田市,日本維新の会,4638,60015
11,埼玉県,11224,戸田市,れいわ新選組,1658,60015
11,埼玉県,11224,戸田市,社会民主党,647,60015
11,埼玉県,11224,戸田市,日本共産党,2635,60015
11,埼玉県,11224,戸田市,参政党,4718,60015
11,埼玉県,11224,戸田市,国民民主党,7290,60015
11,埼玉県,11224,戸田市,減税日本・ゆうこく連合,718,60015
11,埼玉県,11225,入間市,中道改革連合,14725,64913
11,埼玉県,11225,入間市,日本保守党,1635,64913
11,埼玉県,11225,入間市,チームみらい,5211,64913
11,埼玉県,11225,入間市,自由民主党,22513,64913
11,埼玉県,11225,入間市,日本維新の会,3261,64913
11,埼玉県,11225,入間市,れいわ新選組,2011,64913
11,埼玉県,11225,入間市,社会民主党,884,64913
11,埼玉県,11225,入間市,日本共産党,3025,64913
11,埼玉県,11225,入間市,参政党,4734,64913
11,埼玉県,11225,入間市,国民民主党,6096,64913
11,埼玉県,11225,入間市,減税日本・ゆうこく連合,818,64913
11,埼玉県,11227,朝霞市,中道改革連合,9940,67281
11,埼玉県,11227,朝霞市,日本保守党,1946,67281
11,埼玉県,11227,朝霞市,チームみらい,7460,67281
11,埼玉県,11227,朝霞市,自由民主党,22675,67281
11,埼玉県,11227,朝霞市,日本維新の会,4581,67281
11,埼玉県,11227,朝霞市,れいわ新選組,1749,67281
11,埼玉県,11227,朝霞市,社会民主党,779,67281
11,埼玉県,11227,朝霞市,日本共産党,2785,67281
11,埼玉県,11227,朝霞市,参政党,5060,67281
11,埼玉県,11227,朝霞市,国民民主党,9580,67281
11,埼玉県,11227,朝霞市,減税日本・ゆうこく連合,726,67281
11,埼玉県,11228,志木市,中道改革連合,5898,34697
11,埼玉県,11228,志木市,日本保守党,867,34697
11,埼玉県,11228,志木市,チームみらい,3369,34697
11,埼玉県,11228,志木市,自由民主党,12139,34697
11,埼玉県,11228,志木市,日本維新の会,2265,34697
11,埼玉県,11228,志木市,れいわ新選組,897,34697
11,埼玉県,11228,志木市,社会民主党,435,34697
11,埼玉県,11228,志木市,日本共産党,1539,34697
11,埼玉県,11228,志木市,参政党,2417,34697
11,埼玉県,11228,志木市,国民民主党,4450,34697
11,埼玉県,11228,志木市,減税日本・ゆうこく連合,421,34697
11,埼玉県,11229,和光市,中道改革連合,5341,39750
11,埼玉県,11229,和光市,日本保守党,1295,39750
11,埼玉県,11229,和光市,チームみらい,4938,39750
11,埼玉県,11229,和光市,自由民主党,13425,39750
11,埼玉県,11229,和光市,日本維新の会,2564,39750
11,埼玉県,11229,和光市,れいわ新選組,984,39750
11,埼玉県,11229,和光市,社会民主党,458,39750
11,埼玉県,11229,和光市,日本共産党,1813,39750
11,埼玉県,11229,和光市,参政党,2809,39750
11,埼玉県,11229,和光市,国民民主党,5682,39750
11,埼玉県,11229,和光市,減税日本・ゆうこく連合,441,39750
11,埼玉県,11230,新座市,中道改革連合,13790,73879
11,埼玉県,11230,新座市,日本保守党,2058,73879
11,埼玉県,11230,新座市,チームみらい,6707,73879
11,埼玉県,11230,新座市,自由民主党,23359,73879
11,埼玉県,11230,新座市,日本維新の会,4554,73879
11,埼玉県,11230,新座市,れいわ新選組,2126,73879
11,埼玉県,11230,新座市,社会民主党,902,73879
11,埼玉県,11230,新座市,日本共産党,4951,73879
11,埼玉県,11230,新座市,参政党,5544,73879
11,埼玉県,11230,新座市,国民民主党,9007,73879
11,埼玉県,11230,新座市,減税日本・ゆうこく連合,881,73879
11,埼玉県,11231,桶川市,中道改革連合,7454,34993
11,埼玉県,11231,桶川市,日本保守党,768,34993
11,埼玉県,11231,桶川市,チームみらい,2612,34993
11,埼玉県,11231,桶川市,自由民主党,12464,34993
11,埼玉県,11231,桶川市,日本維新の会,1928,34993
11,埼玉県,11231,桶川市,れいわ新選組,972,34993
11,埼玉県,11231,桶川市,社会民主党,482,34993
11,埼玉県,11231,桶川市,日本共産党,1635,34993
11,埼玉県,11231,桶川市,参政党,2676,34993
11,埼玉県,11231,桶川市,国民民主党,3569,34993
11,埼玉県,11231,桶川市,減税日本・ゆうこく連合,433,34993
11,埼玉県,11232,久喜市,中道改革連合,12950,70216
11,埼玉県,11232,久喜市,日本保守党,1437,70216
11,埼玉県,11232,久喜市,チームみらい,4689,70216
11,埼玉県,11232,久喜市,自由民主党,25180,70216
11,埼玉県,11232,久喜市,日本維新の会,3121,70216
11,埼玉県,11232,久喜市,れいわ新選組,3266,70216
11,埼玉県,11232,久喜市,社会民主党,921,70216
11,埼玉県,11232,久喜市,日本共産党,3186,70216
11,埼玉県,11232,久喜市,参政党,4920,70216
11,埼玉県,11232,久喜市,国民民主党,9753,70216
11,埼玉県,11232,久喜市,減税日本・ゆうこく連合,793,70216
